2015/06/23:14:37:16:860 	 index:0 
2015/06/23:14:39:36:478 	 index:3485 
2015/06/23:14:39:36:518 	 index:3486 
2015/06/23:14:39:36:557 	 index:3487 
2015/06/23:14:39:36:600 	 index:3488 
2015/06/23:14:39:36:638 	 index:3489 
2015/06/23:14:39:36:677 	 index:3490 
2015/06/23:14:39:36:718 	 index:3491 
2015/06/23:14:39:36:758 	 index:3492 
2015/06/23:14:39:36:798 	 index:3493 
2015/06/23:14:39:36:839 	 index:3494 
2015/06/23:14:39:36:879 	 index:3495 
2015/06/23:14:39:36:918 	 index:3496 
2015/06/23:14:39:36:959 	 index:3497 
2015/06/23:14:39:36:998 	 index:3498 
2015/06/23:14:39:37:038 	 index:3499 
2015/06/23:14:39:37:079 	 index:3500 
2015/06/23:14:39:37:119 	 index:3501 
2015/06/23:14:39:37:158 	 index:3502 
2015/06/23:14:39:37:199 	 index:3503 
2015/06/23:14:39:37:238 	 index:3504 
2015/06/23:14:39:37:277 	 index:3505 
2015/06/23:14:39:37:319 	 index:3506 
2015/06/23:14:39:37:358 	 index:3507 
2015/06/23:14:39:37:399 	 index:3508 
2015/06/23:14:39:37:440 	 index:3509 
2015/06/23:14:39:37:479 	 index:3510 
2015/06/23:14:39:37:518 	 index:3511 
2015/06/23:14:39:37:559 	 index:3512 
2015/06/23:14:39:37:601 	 index:3513 
2015/06/23:14:39:37:638 	 index:3514 
2015/06/23:14:39:37:679 	 index:3515 
2015/06/23:14:39:37:719 	 index:3516 
2015/06/23:14:39:37:760 	 index:3517 
2015/06/23:14:39:37:800 	 index:3518 
2015/06/23:14:39:37:838 	 index:3519 
2015/06/23:14:39:37:880 	 index:3520 
2015/06/23:14:39:37:919 	 index:3521 
2015/06/23:14:39:37:958 	 index:3522 
2015/06/23:14:39:38:000 	 index:3523 
2015/06/23:14:39:38:042 	 index:3524 
2015/06/23:14:39:38:080 	 index:3525 
2015/06/23:14:39:38:119 	 index:3526 
2015/06/23:14:39:38:161 	 index:3527 
2015/06/23:14:39:38:199 	 index:3528 
2015/06/23:14:39:38:241 	 index:3529 
2015/06/23:14:39:38:280 	 index:3530 
2015/06/23:14:39:38:319 	 index:3531 
2015/06/23:14:39:38:359 	 index:3532 
2015/06/23:14:39:38:400 	 index:3533 
2015/06/23:14:39:38:439 	 index:3534 
2015/06/23:14:39:38:481 	 index:3535 
2015/06/23:14:39:38:521 	 index:3536 
2015/06/23:14:39:38:561 	 index:3537 
2015/06/23:14:39:38:601 	 index:3538 
2015/06/23:14:39:38:642 	 index:3539 
2015/06/23:14:39:38:680 	 index:3540 
2015/06/23:14:39:38:721 	 index:3541 
2015/06/23:14:39:38:760 	 index:3542 
2015/06/23:14:39:38:799 	 index:3543 
2015/06/23:14:39:38:841 	 index:3544 
2015/06/23:14:39:38:880 	 index:3545 
2015/06/23:14:39:38:921 	 index:3546 
2015/06/23:14:39:38:961 	 index:3547 
2015/06/23:14:39:39:001 	 index:3548 
2015/06/23:14:39:39:042 	 index:3549 
2015/06/23:14:39:39:082 	 index:3550 
2015/06/23:14:39:39:121 	 index:3551 
2015/06/23:14:39:39:162 	 index:3552 
2015/06/23:14:39:39:202 	 index:3553 
2015/06/23:14:39:39:243 	 index:3554 
2015/06/23:14:39:39:282 	 index:3555 
2015/06/23:14:39:39:322 	 index:3556 
2015/06/23:14:39:39:361 	 index:3557 
2015/06/23:14:39:39:401 	 index:3558 
2015/06/23:14:39:39:446 	 index:3559 
2015/06/23:14:39:39:482 	 index:3560 
2015/06/23:14:39:39:555 	 index:3561 
2015/06/23:14:39:39:564 	 index:3562 
2015/06/23:14:39:39:601 	 index:3563 
2015/06/23:14:39:39:642 	 index:3564 
2015/06/23:14:39:39:682 	 index:3565 
2015/06/23:14:39:39:722 	 index:3566 
2015/06/23:14:39:39:761 	 index:3567 
2015/06/23:14:39:39:802 	 index:3568 
2015/06/23:14:39:39:844 	 index:3569 
2015/06/23:14:39:39:885 	 index:3570 
2015/06/23:14:39:39:922 	 index:3571 
2015/06/23:14:39:39:962 	 index:3572 
2015/06/23:14:39:40:001 	 index:3573 
2015/06/23:14:39:40:043 	 index:3574 
2015/06/23:14:39:40:082 	 index:3575 
2015/06/23:14:39:40:123 	 index:3576 
2015/06/23:14:39:40:161 	 index:3577 
2015/06/23:14:39:40:205 	 index:3578 
2015/06/23:14:39:40:242 	 index:3579 
2015/06/23:14:39:40:284 	 index:3580 
2015/06/23:14:39:40:323 	 index:3581 
2015/06/23:14:39:40:363 	 index:3582 
2015/06/23:14:39:40:405 	 index:3583 
2015/06/23:14:39:40:444 	 index:3584 
2015/06/23:14:39:40:484 	 index:3585 
2015/06/23:14:39:40:524 	 index:3586 
2015/06/23:14:39:40:565 	 index:3587 
2015/06/23:14:39:40:604 	 index:3588 
2015/06/23:14:39:40:644 	 index:3589 
2015/06/23:14:39:40:682 	 index:3590 
2015/06/23:14:39:40:725 	 index:3591 
2015/06/23:14:39:40:764 	 index:3592 
2015/06/23:14:39:40:804 	 index:3593 
2015/06/23:14:39:40:845 	 index:3594 
2015/06/23:14:39:40:885 	 index:3595 
2015/06/23:14:39:40:924 	 index:3596 
2015/06/23:14:39:40:964 	 index:3597 
2015/06/23:14:39:41:003 	 index:3598 
2015/06/23:14:39:41:044 	 index:3599 
2015/06/23:14:39:41:084 	 index:3600 
2015/06/23:14:39:41:123 	 index:3601 
2015/06/23:14:39:41:165 	 index:3602 
2015/06/23:14:39:41:205 	 index:3603 
2015/06/23:14:39:41:245 	 index:3604 
2015/06/23:14:39:41:285 	 index:3605 
2015/06/23:14:39:41:324 	 index:3606 
2015/06/23:14:39:41:363 	 index:3607 
2015/06/23:14:39:41:405 	 index:3608 
2015/06/23:14:39:41:446 	 index:3609 
2015/06/23:14:39:41:488 	 index:3610 
2015/06/23:14:39:41:525 	 index:3611 
2015/06/23:14:39:41:564 	 index:3612 
2015/06/23:14:39:41:604 	 index:3613 
2015/06/23:14:39:41:646 	 index:3614 
2015/06/23:14:39:41:685 	 index:3615 
2015/06/23:14:39:41:724 	 index:3616 
2015/06/23:14:39:41:767 	 index:3617 
2015/06/23:14:39:41:805 	 index:3618 
2015/06/23:14:39:41:847 	 index:3619 
2015/06/23:14:39:41:886 	 index:3620 
2015/06/23:14:39:41:925 	 index:3621 
2015/06/23:14:39:41:966 	 index:3622 
2015/06/23:14:39:42:005 	 index:3623 
2015/06/23:14:39:42:046 	 index:3624 
2015/06/23:14:39:42:087 	 index:3625 
2015/06/23:14:39:42:126 	 index:3626 
2015/06/23:14:39:42:165 	 index:3627 
2015/06/23:14:39:42:206 	 index:3628 
2015/06/23:14:39:42:249 	 index:3629 
2015/06/23:14:39:42:290 	 index:3630 
2015/06/23:14:39:42:326 	 index:3631 
2015/06/23:14:39:42:367 	 index:3632 
2015/06/23:14:39:42:406 	 index:3633 
2015/06/23:14:39:42:445 	 index:3634 
2015/06/23:14:39:42:485 	 index:3635 
2015/06/23:14:39:42:526 	 index:3636 
2015/06/23:14:39:42:567 	 index:3637 
2015/06/23:14:39:42:608 	 index:3638 
2015/06/23:14:39:42:648 	 index:3639 
2015/06/23:14:39:42:687 	 index:3640 
2015/06/23:14:39:42:728 	 index:3641 
2015/06/23:14:39:42:767 	 index:3642 
2015/06/23:14:39:42:807 	 index:3643 
2015/06/23:14:39:42:848 	 index:3644 
2015/06/23:14:39:42:888 	 index:3645 
2015/06/23:14:39:42:927 	 index:3646 
2015/06/23:14:39:42:966 	 index:3647 
2015/06/23:14:39:43:008 	 index:3648 
2015/06/23:14:39:43:047 	 index:3649 
2015/06/23:14:39:43:087 	 index:3650 
2015/06/23:14:39:43:126 	 index:3651 
2015/06/23:14:39:43:168 	 index:3652 
2015/06/23:14:39:43:207 	 index:3653 
2015/06/23:14:39:43:247 	 index:3654 
2015/06/23:14:39:43:287 	 index:3655 
2015/06/23:14:39:43:329 	 index:3656 
2015/06/23:14:39:43:368 	 index:3657 
2015/06/23:14:39:43:410 	 index:3658 
2015/06/23:14:39:43:449 	 index:3659 
2015/06/23:14:39:43:488 	 index:3660 
2015/06/23:14:39:43:560 	 index:3661 
2015/06/23:14:39:43:567 	 index:3662 
2015/06/23:14:39:43:609 	 index:3663 
2015/06/23:14:39:43:660 	 index:3664 
2015/06/23:14:39:43:687 	 index:3665 
2015/06/23:14:39:43:729 	 index:3666 
2015/06/23:14:39:43:769 	 index:3667 
2015/06/23:14:39:43:809 	 index:3668 
2015/06/23:14:39:43:850 	 index:3669 
2015/06/23:14:39:43:889 	 index:3670 
2015/06/23:14:39:43:928 	 index:3671 
2015/06/23:14:39:43:967 	 index:3672 
2015/06/23:14:39:44:008 	 index:3673 
2015/06/23:14:39:44:051 	 index:3674 
2015/06/23:14:39:44:087 	 index:3675 
2015/06/23:14:39:44:130 	 index:3676 
2015/06/23:14:39:44:168 	 index:3677 
2015/06/23:14:39:44:208 	 index:3678 
2015/06/23:14:39:44:249 	 index:3679 
2015/06/23:14:39:44:289 	 index:3680 
2015/06/23:14:39:44:328 	 index:3681 
2015/06/23:14:39:44:370 	 index:3682 
2015/06/23:14:39:44:410 	 index:3683 
2015/06/23:14:39:44:448 	 index:3684 
2015/06/23:14:39:44:490 	 index:3685 
2015/06/23:14:39:44:529 	 index:3686 
2015/06/23:14:39:44:569 	 index:3687 
2015/06/23:14:39:44:611 	 index:3688 
2015/06/23:14:39:44:649 	 index:3689 
2015/06/23:14:39:44:688 	 index:3690 
2015/06/23:14:39:44:730 	 index:3691 
2015/06/23:14:39:44:769 	 index:3692 
2015/06/23:14:39:44:811 	 index:3693 
2015/06/23:14:39:44:850 	 index:3694 
2015/06/23:14:39:44:890 	 index:3695 
2015/06/23:14:39:44:932 	 index:3696 
2015/06/23:14:39:44:970 	 index:3697 
2015/06/23:14:39:45:009 	 index:3698 
2015/06/23:14:39:45:051 	 index:3699 
2015/06/23:14:39:45:091 	 index:3700 
2015/06/23:14:39:45:130 	 index:3701 
2015/06/23:14:39:45:170 	 index:3702 
2015/06/23:14:39:45:210 	 index:3703 
2015/06/23:14:39:45:252 	 index:3704 
2015/06/23:14:39:45:291 	 index:3705 
2015/06/23:14:39:45:331 	 index:3706 
2015/06/23:14:39:45:371 	 index:3707 
2015/06/23:14:39:45:411 	 index:3708 
2015/06/23:14:39:45:451 	 index:3709 
2015/06/23:14:39:45:491 	 index:3710 
2015/06/23:14:39:45:531 	 index:3711 
2015/06/23:14:39:45:571 	 index:3712 
2015/06/23:14:39:45:610 	 index:3713 
2015/06/23:14:39:45:651 	 index:3714 
2015/06/23:14:39:45:691 	 index:3715 
2015/06/23:14:39:45:731 	 index:3716 
2015/06/23:14:39:45:772 	 index:3717 
2015/06/23:14:39:45:812 	 index:3718 
2015/06/23:14:39:45:852 	 index:3719 
2015/06/23:14:39:45:892 	 index:3720 
2015/06/23:14:39:45:931 	 index:3721 
2015/06/23:14:39:45:971 	 index:3722 
2015/06/23:14:39:46:013 	 index:3723 
2015/06/23:14:39:46:052 	 index:3724 
2015/06/23:14:39:46:091 	 index:3725 
2015/06/23:14:39:46:133 	 index:3726 
2015/06/23:14:39:46:172 	 index:3727 
2015/06/23:14:39:46:213 	 index:3728 
2015/06/23:14:39:46:252 	 index:3729 
2015/06/23:14:39:46:292 	 index:3730 
2015/06/23:14:39:46:334 	 index:3731 
2015/06/23:14:39:46:372 	 index:3732 
2015/06/23:14:39:46:416 	 index:3733 
2015/06/23:14:39:46:455 	 index:3734 
2015/06/23:14:39:46:491 	 index:3735 
2015/06/23:14:39:46:532 	 index:3736 
2015/06/23:14:39:46:573 	 index:3737 
2015/06/23:14:39:46:612 	 index:3738 
2015/06/23:14:39:46:651 	 index:3739 
2015/06/23:14:39:46:694 	 index:3740 
2015/06/23:14:39:46:735 	 index:3741 
2015/06/23:14:39:46:773 	 index:3742 
2015/06/23:14:39:46:814 	 index:3743 
2015/06/23:14:39:46:856 	 index:3744 
2015/06/23:14:39:46:893 	 index:3745 
2015/06/23:14:39:46:933 	 index:3746 
2015/06/23:14:39:46:973 	 index:3747 
2015/06/23:14:39:47:013 	 index:3748 
2015/06/23:14:39:47:055 	 index:3749 
2015/06/23:14:39:47:093 	 index:3750 
2015/06/23:14:39:47:133 	 index:3751 
2015/06/23:14:39:47:174 	 index:3752 
2015/06/23:14:39:47:214 	 index:3753 
2015/06/23:14:39:47:252 	 index:3754 
2015/06/23:14:39:47:293 	 index:3755 
2015/06/23:14:39:47:333 	 index:3756 
2015/06/23:14:39:47:373 	 index:3757 
2015/06/23:14:39:47:417 	 index:3758 
2015/06/23:14:39:47:455 	 index:3759 
2015/06/23:14:39:47:495 	 index:3760 
2015/06/23:14:39:47:583 	 index:3761 
2015/06/23:14:39:47:585 	 index:3762 
2015/06/23:14:39:47:614 	 index:3763 
2015/06/23:14:39:47:655 	 index:3764 
2015/06/23:14:39:47:694 	 index:3765 
2015/06/23:14:39:47:734 	 index:3766 
2015/06/23:14:39:47:775 	 index:3767 
2015/06/23:14:39:47:815 	 index:3768 
2015/06/23:14:39:47:855 	 index:3769 
2015/06/23:14:39:47:894 	 index:3770 
2015/06/23:14:39:47:935 	 index:3771 
2015/06/23:14:39:47:974 	 index:3772 
2015/06/23:14:39:48:013 	 index:3773 
2015/06/23:14:39:48:056 	 index:3774 
2015/06/23:14:39:48:095 	 index:3775 
2015/06/23:14:39:48:135 	 index:3776 
2015/06/23:14:39:48:176 	 index:3777 
2015/06/23:14:39:48:214 	 index:3778 
2015/06/23:14:39:48:257 	 index:3779 
2015/06/23:14:39:48:295 	 index:3780 
2015/06/23:14:39:48:334 	 index:3781 
2015/06/23:14:39:48:374 	 index:3782 
2015/06/23:14:39:48:416 	 index:3783 
2015/06/23:14:39:48:456 	 index:3784 
2015/06/23:14:39:48:494 	 index:3785 
2015/06/23:14:39:48:536 	 index:3786 
2015/06/23:14:39:48:575 	 index:3787 
2015/06/23:14:39:48:615 	 index:3788 
2015/06/23:14:39:48:654 	 index:3789 
2015/06/23:14:39:48:696 	 index:3790 
2015/06/23:14:39:48:736 	 index:3791 
2015/06/23:14:39:48:776 	 index:3792 
2015/06/23:14:39:48:816 	 index:3793 
2015/06/23:14:39:48:855 	 index:3794 
2015/06/23:14:39:48:895 	 index:3795 
2015/06/23:14:39:48:936 	 index:3796 
2015/06/23:14:39:48:976 	 index:3797 
2015/06/23:14:39:49:015 	 index:3798 
2015/06/23:14:39:49:056 	 index:3799 
2015/06/23:14:39:49:098 	 index:3800 
2015/06/23:14:39:49:136 	 index:3801 
2015/06/23:14:39:49:178 	 index:3802 
2015/06/23:14:39:49:217 	 index:3803 
2015/06/23:14:39:49:259 	 index:3804 
2015/06/23:14:39:49:295 	 index:3805 
2015/06/23:14:39:49:339 	 index:3806 
2015/06/23:14:39:49:377 	 index:3807 
2015/06/23:14:39:49:419 	 index:3808 
2015/06/23:14:39:49:458 	 index:3809 
2015/06/23:14:39:49:497 	 index:3810 
2015/06/23:14:39:49:540 	 index:3811 
2015/06/23:14:39:49:577 	 index:3812 
2015/06/23:14:39:49:618 	 index:3813 
2015/06/23:14:39:49:657 	 index:3814 
2015/06/23:14:39:49:696 	 index:3815 
2015/06/23:14:39:49:737 	 index:3816 
2015/06/23:14:39:49:777 	 index:3817 
2015/06/23:14:39:49:816 	 index:3818 
2015/06/23:14:39:49:856 	 index:3819 
2015/06/23:14:39:49:897 	 index:3820 
2015/06/23:14:39:49:936 	 index:3821 
2015/06/23:14:39:49:976 	 index:3822 
2015/06/23:14:39:50:018 	 index:3823 
2015/06/23:14:39:50:060 	 index:3824 
2015/06/23:14:39:50:097 	 index:3825 
2015/06/23:14:39:50:139 	 index:3826 
2015/06/23:14:39:50:178 	 index:3827 
2015/06/23:14:39:50:216 	 index:3828 
2015/06/23:14:39:50:258 	 index:3829 
2015/06/23:14:39:50:298 	 index:3830 
2015/06/23:14:39:50:337 	 index:3831 
2015/06/23:14:39:50:378 	 index:3832 
2015/06/23:14:39:50:418 	 index:3833 
2015/06/23:14:39:50:457 	 index:3834 
2015/06/23:14:39:50:499 	 index:3835 
2015/06/23:14:39:50:538 	 index:3836 
2015/06/23:14:39:50:578 	 index:3837 
2015/06/23:14:39:50:620 	 index:3838 
2015/06/23:14:39:50:659 	 index:3839 
2015/06/23:14:39:50:697 	 index:3840 
2015/06/23:14:39:50:738 	 index:3841 
2015/06/23:14:39:50:779 	 index:3842 
2015/06/23:14:39:50:821 	 index:3843 
2015/06/23:14:39:50:861 	 index:3844 
2015/06/23:14:39:50:899 	 index:3845 
2015/06/23:14:39:50:937 	 index:3846 
2015/06/23:14:39:50:980 	 index:3847 
2015/06/23:14:39:51:020 	 index:3848 
2015/06/23:14:39:51:058 	 index:3849 
2015/06/23:14:39:51:101 	 index:3850 
2015/06/23:14:39:51:139 	 index:3851 
2015/06/23:14:39:51:181 	 index:3852 
2015/06/23:14:39:51:220 	 index:3853 
2015/06/23:14:39:51:262 	 index:3854 
2015/06/23:14:39:51:300 	 index:3855 
2015/06/23:14:39:51:342 	 index:3856 
2015/06/23:14:39:51:380 	 index:3857 
2015/06/23:14:39:51:421 	 index:3858 
2015/06/23:14:39:51:461 	 index:3859 
2015/06/23:14:39:51:503 	 index:3860 
2015/06/23:14:39:51:565 	 index:3861 
2015/06/23:14:39:51:581 	 index:3862 
2015/06/23:14:39:51:622 	 index:3863 
2015/06/23:14:39:51:660 	 index:3864 
2015/06/23:14:39:51:702 	 index:3865 
2015/06/23:14:39:51:741 	 index:3866 
2015/06/23:14:39:51:780 	 index:3867 
2015/06/23:14:39:51:822 	 index:3868 
2015/06/23:14:39:51:862 	 index:3869 
2015/06/23:14:39:51:901 	 index:3870 
2015/06/23:14:39:51:942 	 index:3871 
2015/06/23:14:39:51:981 	 index:3872 
2015/06/23:14:39:52:020 	 index:3873 
2015/06/23:14:39:52:062 	 index:3874 
2015/06/23:14:39:52:102 	 index:3875 
2015/06/23:14:39:52:141 	 index:3876 
2015/06/23:14:39:52:183 	 index:3877 
2015/06/23:14:39:52:222 	 index:3878 
2015/06/23:14:39:52:261 	 index:3879 
2015/06/23:14:39:52:302 	 index:3880 
2015/06/23:14:39:52:342 	 index:3881 
2015/06/23:14:39:52:381 	 index:3882 
2015/06/23:14:39:52:423 	 index:3883 
2015/06/23:14:39:52:462 	 index:3884 
2015/06/23:14:39:52:501 	 index:3885 
2015/06/23:14:39:52:542 	 index:3886 
2015/06/23:14:39:52:583 	 index:3887 
2015/06/23:14:39:52:623 	 index:3888 
2015/06/23:14:39:52:663 	 index:3889 
2015/06/23:14:39:52:702 	 index:3890 
2015/06/23:14:39:52:743 	 index:3891 
2015/06/23:14:39:52:783 	 index:3892 
2015/06/23:14:39:52:823 	 index:3893 
2015/06/23:14:39:52:862 	 index:3894 
2015/06/23:14:39:52:903 	 index:3895 
2015/06/23:14:39:52:942 	 index:3896 
2015/06/23:14:39:52:981 	 index:3897 
2015/06/23:14:39:53:023 	 index:3898 
2015/06/23:14:39:53:065 	 index:3899 
2015/06/23:14:39:53:102 	 index:3900 
2015/06/23:14:39:53:144 	 index:3901 
2015/06/23:14:39:53:183 	 index:3902 
2015/06/23:14:39:53:224 	 index:3903 
2015/06/23:14:39:53:263 	 index:3904 
2015/06/23:14:39:53:302 	 index:3905 
2015/06/23:14:39:53:344 	 index:3906 
2015/06/23:14:39:53:388 	 index:3907 
2015/06/23:14:39:53:424 	 index:3908 
2015/06/23:14:39:53:464 	 index:3909 
2015/06/23:14:39:53:503 	 index:3910 
2015/06/23:14:39:53:544 	 index:3911 
2015/06/23:14:39:53:584 	 index:3912 
2015/06/23:14:39:53:628 	 index:3913 
2015/06/23:14:39:53:666 	 index:3914 
2015/06/23:14:39:53:713 	 index:3915 
2015/06/23:14:39:53:744 	 index:3916 
2015/06/23:14:39:53:796 	 index:3917 
2015/06/23:14:39:53:827 	 index:3918 
2015/06/23:14:39:53:863 	 index:3919 
2015/06/23:14:39:53:909 	 index:3920 
2015/06/23:14:39:53:946 	 index:3921 
2015/06/23:14:39:53:984 	 index:3922 
2015/06/23:14:39:54:023 	 index:3923 
2015/06/23:14:39:54:065 	 index:3924 
2015/06/23:14:39:54:114 	 index:3925 
2015/06/23:14:39:54:146 	 index:3926 
2015/06/23:14:39:54:187 	 index:3927 
2015/06/23:14:39:54:226 	 index:3928 
2015/06/23:14:39:54:271 	 index:3929 
2015/06/23:14:39:54:305 	 index:3930 
2015/06/23:14:39:54:345 	 index:3931 
2015/06/23:14:39:54:386 	 index:3932 
2015/06/23:14:39:54:427 	 index:3933 
2015/06/23:14:39:54:464 	 index:3934 
2015/06/23:14:39:54:506 	 index:3935 
2015/06/23:14:39:54:545 	 index:3936 
2015/06/23:14:39:54:584 	 index:3937 
2015/06/23:14:39:54:625 	 index:3938 
2015/06/23:14:39:54:667 	 index:3939 
2015/06/23:14:39:54:707 	 index:3940 
2015/06/23:14:39:54:745 	 index:3941 
2015/06/23:14:39:54:786 	 index:3942 
2015/06/23:14:39:54:828 	 index:3943 
2015/06/23:14:39:54:869 	 index:3944 
2015/06/23:14:39:54:908 	 index:3945 
2015/06/23:14:39:54:947 	 index:3946 
2015/06/23:14:39:54:986 	 index:3947 
2015/06/23:14:39:55:025 	 index:3948 
2015/06/23:14:39:55:067 	 index:3949 
2015/06/23:14:39:55:105 	 index:3950 
2015/06/23:14:39:55:146 	 index:3951 
2015/06/23:14:39:55:186 	 index:3952 
2015/06/23:14:39:55:230 	 index:3953 
2015/06/23:14:39:55:267 	 index:3954 
2015/06/23:14:39:55:307 	 index:3955 
2015/06/23:14:39:55:345 	 index:3956 
2015/06/23:14:39:55:387 	 index:3957 
2015/06/23:14:39:55:428 	 index:3958 
2015/06/23:14:39:55:467 	 index:3959 
2015/06/23:14:39:55:508 	 index:3960 
2015/06/23:14:39:55:573 	 index:3961 
2015/06/23:14:39:55:586 	 index:3962 
2015/06/23:14:39:55:629 	 index:3963 
2015/06/23:14:39:55:673 	 index:3964 
2015/06/23:14:39:55:712 	 index:3965 
2015/06/23:14:39:55:747 	 index:3966 
2015/06/23:14:39:55:789 	 index:3967 
2015/06/23:14:39:55:827 	 index:3968 
2015/06/23:14:39:55:867 	 index:3969 
2015/06/23:14:39:55:907 	 index:3970 
2015/06/23:14:39:55:948 	 index:3971 
2015/06/23:14:39:55:987 	 index:3972 
2015/06/23:14:39:56:029 	 index:3973 
2015/06/23:14:39:56:068 	 index:3974 
2015/06/23:14:39:56:112 	 index:3975 
2015/06/23:14:39:56:148 	 index:3976 
2015/06/23:14:39:56:189 	 index:3977 
2015/06/23:14:39:56:227 	 index:3978 
2015/06/23:14:39:56:270 	 index:3979 
2015/06/23:14:39:56:309 	 index:3980 
2015/06/23:14:39:56:349 	 index:3981 
2015/06/23:14:39:56:388 	 index:3982 
2015/06/23:14:39:56:429 	 index:3983 
2015/06/23:14:39:56:468 	 index:3984 
2015/06/23:14:39:56:508 	 index:3985 
2015/06/23:14:39:56:549 	 index:3986 
2015/06/23:14:39:56:589 	 index:3987 
2015/06/23:14:39:56:628 	 index:3988 
2015/06/23:14:39:56:671 	 index:3989 
2015/06/23:14:39:56:709 	 index:3990 
2015/06/23:14:39:56:750 	 index:3991 
2015/06/23:14:39:56:789 	 index:3992 
2015/06/23:14:39:56:830 	 index:3993 
2015/06/23:14:39:56:869 	 index:3994 
2015/06/23:14:39:56:912 	 index:3995 
2015/06/23:14:39:56:949 	 index:3996 
2015/06/23:14:39:56:990 	 index:3997 
2015/06/23:14:39:57:029 	 index:3998 
2015/06/23:14:39:57:069 	 index:3999 
2015/06/23:14:39:57:108 	 index:4000 
2015/06/23:14:39:57:150 	 index:4001 
2015/06/23:14:39:57:189 	 index:4002 
2015/06/23:14:39:57:230 	 index:4003 
2015/06/23:14:39:57:271 	 index:4004 
2015/06/23:14:39:57:309 	 index:4005 
2015/06/23:14:39:57:349 	 index:4006 
2015/06/23:14:39:57:390 	 index:4007 
2015/06/23:14:39:57:429 	 index:4008 
2015/06/23:14:39:57:470 	 index:4009 
2015/06/23:14:39:57:510 	 index:4010 
2015/06/23:14:39:57:550 	 index:4011 
2015/06/23:14:39:57:589 	 index:4012 
2015/06/23:14:39:57:631 	 index:4013 
2015/06/23:14:39:57:670 	 index:4014 
2015/06/23:14:39:57:709 	 index:4015 
2015/06/23:14:39:57:751 	 index:4016 
2015/06/23:14:39:57:790 	 index:4017 
2015/06/23:14:39:57:830 	 index:4018 
2015/06/23:14:39:57:870 	 index:4019 
2015/06/23:14:39:57:910 	 index:4020 
2015/06/23:14:39:57:950 	 index:4021 
2015/06/23:14:39:57:992 	 index:4022 
2015/06/23:14:39:58:031 	 index:4023 
2015/06/23:14:39:58:070 	 index:4024 
2015/06/23:14:39:58:113 	 index:4025 
2015/06/23:14:39:58:151 	 index:4026 
2015/06/23:14:39:58:191 	 index:4027 
2015/06/23:14:39:58:232 	 index:4028 
2015/06/23:14:39:58:274 	 index:4029 
2015/06/23:14:39:58:313 	 index:4030 
2015/06/23:14:39:58:351 	 index:4031 
2015/06/23:14:39:58:391 	 index:4032 
2015/06/23:14:39:58:435 	 index:4033 
2015/06/23:14:39:58:471 	 index:4034 
2015/06/23:14:39:58:510 	 index:4035 
2015/06/23:14:39:58:552 	 index:4036 
2015/06/23:14:39:58:591 	 index:4037 
2015/06/23:14:39:58:631 	 index:4038 
2015/06/23:14:39:58:672 	 index:4039 
2015/06/23:14:39:58:711 	 index:4040 
2015/06/23:14:39:58:751 	 index:4041 
2015/06/23:14:39:58:792 	 index:4042 
2015/06/23:14:39:58:831 	 index:4043 
2015/06/23:14:39:58:872 	 index:4044 
2015/06/23:14:39:58:914 	 index:4045 
2015/06/23:14:39:58:952 	 index:4046 
2015/06/23:14:39:58:992 	 index:4047 
2015/06/23:14:39:59:032 	 index:4048 
2015/06/23:14:39:59:072 	 index:4049 
2015/06/23:14:39:59:112 	 index:4050 
2015/06/23:14:39:59:153 	 index:4051 
2015/06/23:14:39:59:192 	 index:4052 
2015/06/23:14:39:59:232 	 index:4053 
2015/06/23:14:39:59:271 	 index:4054 
2015/06/23:14:39:59:315 	 index:4055 
2015/06/23:14:39:59:356 	 index:4056 
2015/06/23:14:39:59:391 	 index:4057 
2015/06/23:14:39:59:436 	 index:4058 
2015/06/23:14:39:59:473 	 index:4059 
2015/06/23:14:39:59:515 	 index:4060 
2015/06/23:14:39:59:602 	 index:4061 
2015/06/23:14:39:59:603 	 index:4062 
